update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1141728269,first BlockComment parsed as LineComment,1141733312,[comments] first BlockComment parsed as LineComment,130752,,,,,,,,
1141732149,wrong comment type (line instead of block),1141733344,[comments] wrong comment type (line instead of block),130761,,,,,,,,
1141750162,Empty yellow box over imports,1141787589,[hovering] Empty yellow box over imports,130829,,,,,,,,
1141793500,[Content Assist] break label can,1141793752,[Content Assist] break label can't pop assist window,130880,,,,,,,,
1141737859,Copying multiple folders within Package Explorer copies team private folders,1141804869,[ccp] Copying multiple folders within Package Explorer copies team private folders,130782,,,,,,,,
1141790083,Java Code Templates preferences: Cancel does not work after 'Restore Defaults',1141810521,[templates][preferences] Java Code Templates preferences: Cancel does not work after 'Restore Defaults',130874,,,,,,,,
1141811009,can set method breakpoint on interface,1141811759,can set method breakpoint on interface and watchpoint on interface field,130916,,,,,,,,
1141553224,'Correct Identation' strange behaviour,1141817816,[typing] 'Correct Identation' strange behaviour,130469,,,,,,,,
1139912705,several anomolies in the IDE,1141818786,Unexplained deletions and hangs in java editors,127760,,,,,,,,
1141856005,Doubly-nested inner classes with generics fail to compile,1141898009,[1.5][compiler] Doubly-nested inner classes with generics fail to compile,131028,,,,,,,,
1141375805,ASTParser with IClassFile as source creates type bindings with isFromSource == true,1141898556,ASTParser with IClassFile as source creates type bindings that are not isEqualTo(..) binary bindings,130317,,,,,,,,
1140372157,Inner class compiles but IllegalAccessError if splitted with two output folders,1141912557,[compiler] Inner class compiles but IllegalAccessError if splitted with two output folders,128563,,,,,,,,
1141960956,[nls tooling] Sort oder of fields in eclipse style NLS class is wrong,1141964634,[nls tooling] Sort order of fields in eclipse style NLS class is wrong,131288,,,,,,,,
1141299645,"Java Model returns ISourceRanges [-1, 0] if source not available",1141968255,"[spec] Java Model returns ISourceRanges [-1, 0] if source not available",130161,,,,,,,,
1141829210,Checking References across projects is not working,1141971649,Checking References in referenced jar files is not working,130978,,,,,,,,
1141025503,Questionable javadoc for IJavaElement#isStructureKnown(),1141973648,[spec] Questionable javadoc for IJavaElement#isStructureKnown(),129560,,,,,,,,
1141983365,[nls tooling] Changing accessor class results in compile error,1141983927,[nls tooling] Changing accessor class name results in compile error,131333,,,,,,,,
1141215112,debug stepping looses frame focus,1141990018,debug stepping loses frame focus,130004,,,,,,,,
1141900157,Classpath container shown differently from 3.1,1142182990,[rendering] Classpath container shown differently from 3.1,131120,,,,,,,,
1141968576,organize import incorrectly removes import for Map.Entry,1142183620,[organize import] incorrectly removes import for Map.Entry,131305,,,,,,,,
1141804122,Internal error,1142231331,[misc] Internal error when showing Javadoc hover,130896,,,,,,,,
1142245042,[refactoring] add busy cursor for 'filter changes',1142250894,[ltk][refactoring] add busy cursor for 'filter changes',131544,,,,,,,,
1142328784,Marker property value is too long: Internal compiler error,1142409605,[compiler] Marker property value is too long: Internal compiler error,131718,,,,,,,,
1140344789,[compiler] null reference analysis: false positive in try/finally,1142414026,[compiler][null] null reference analysis: false positive in try/finally,128547,,,,,,,,
1142412607,Illegal generic conversion allowed.,1142417602,[1.5][compiler] Illegal generic conversion allowed.,131935,,,,,,,,
1139859612,[content assist] in jdt will take my eclipse to be responseless for several seconds,1142434816,[assist] in jdt will take my eclipse to be responseless for several seconds,127606,,,,,,,,
1142481180,NPE batch compiling JDT/Core from HEAD,1142481400,[compiler][null] NPE batch compiling JDT/Core from HEAD,132120,,,,,,,,
1142455499,AIOOBE in null check compiling com.sun.org.apache.xalan.internal.res.XSLTErrorResources from JDK 1.5 source,1142484843,[compiler][null] AIOOBE in null check compiling com.sun.org.apache.xalan.internal.res.XSLTErrorResources from JDK 1.5 source,132072,,,,,,,,
1142413210,Failing core resources tests in I20060314-1200,1142505345,JDT core adding problem markers to non-java projects,131937,,,,,,,,
1142259994,[1.5][compiler] Generics error with valid contruct,1142536839,[1.5][compiler] Generics error with valid construct,131597,,,,,,,,
1142571635,'Externalize Strings' wizard should ignore annotations,1142575004,[nls tooling] 'Externalize Strings' wizard should ignore annotations,132308,,,,,,,,
1142483705,Long hangs on open editor,1142581132,[implementation] Long hangs on open editor,132125,,,,,,,,
1142603260,JUnit wizard does not display error message when creating duplicate JUnit test class,1142603359,[JUnit] JUnit wizard does not display error message when creating duplicate JUnit test class,132389,,,,,,,,
1142588196,Eclipse reports wrong generics error,1142606502,[1.5][compiler] Eclipse reports wrong generics error,132348,,,,,,,,
1142626762,Unwanted missing tag warning for overridden method with parameter containing type variable,1142656367,[1.5][javadoc] Unwanted missing tag warning for overridden method with parameter containing type variable,132430,,,,,,,,
1142247137,Extract local in do loop gives illegal result.,1142901405,[extract local] in do loop gives illegal result.,131556,,,,,,,,
1142347982,Organize imports gives illegal result.,1142903351,[organize imports] import for visibilty,131809,,,,,,,,
1142386362,Better explain Java > Compiler > Javadoc > Process Javadoc,1142903393,[doc] Better explain Java > Compiler > Javadoc > Process Javadoc,131874,,,,,,,,
1142917333,category tag in quick outline disapears when switching back to show main type,1142917776,[navigation] category tag in quick outline disapears after Ctrl+O Ctrl+O,132657,,,,,,,,
1142918073,[nls tooling] Find Broken NLS Keys should be enabled for editors that edit a Java property file,1142919475,[nls tooling] Find Broken NLS Keys should be enabled for packages and editors that edit a Java property file,132660,,,,,,,,
1136950967,[compiler] missing null ref warning upon specific if/do while case,1142938811,[compiler][null] missing null ref warning upon specific if/do while case,123399,,,,,,,,
1142930846,Completion fails within non-static anonymous inner class,1142939210,[assist] Completion fails within non-static anonymous inner class,132679,,,,,,,,
1142955553,[junit] NPW in new junit suite wizard,1142955590,[junit] NPE in new junit suite wizard,132748,,,,,,,,
1142956454,@sine tag is kept in generated documentation,1142991008,[misc] @sine tag is kept in generated documentation,132752,,,,,,,,
1140779315,False positives from null reference analyzer with break,1143013414,[compiler][null] False positives from null reference analyzer with break,129371,,,,,,,,
1143014490,compiler generate brige when not needed,1143018944,[1.5][compiler] Compiler generate brige when not needed,132831,,,,,,,,
1143020177,${filecomment} and ${typecomment} is cannot be replaced in ${New Java files},1143020229,${filecomment} and ${typecomment} cannot be replaced in ${New Java files},132847,,,,,,,,
1143019101,compiler forget to implement a bridge method,1143020370,[1.5][compiler] Compiler forget to implement a bridge method,132841,1144144479,[1.5][compiler] Incorrectly compared method parameters when member types,,,,,,
1140588458,[compiler] null reference analysis: incorrect analysis,1143023856,[compiler][null] incorrect analysis within try finally with a constructor,128962,,,,,,,,
1142999649,NPE in Javadoc.resolve(Javadoc.java:196) + log swamped,1143024867,[compiler] NPE in Javadoc.resolve(Javadoc.java:196) + log swamped,132813,,,,,,,,
1143025689,[compiler] nullreference analysis,1143025841,[compiler] nullreference analysis after string concatenation,132867,,,,,,,,
1140662387,Null reference detector shows false positives in try/finally,1143098964,[compiler][null] false positives in try/finally,129117,,,,,,,,
1140663989,Null reference detector shows false positives inside loop,1143100687,[compiler][null] false positives inside loop,129122,,,,,,,,
1141386259,[compiler] null reference analysis: wrong warning in try/catch with RuntimeException,1143108452,[compiler][null] wrong warning in try/catch with RuntimeException,130359,,,,,,,,
1143102780,Javadoc view  unnecessarily reloads doc if input has not changed,1143164315,[navigation] Javadoc view  unnecessarily reloads doc if input has not changed,132998,,,,,,,,
1143112533,JDT Core performance degression for JDT Text's activate Java editor peformance test,1143193189,Activate30JavaEditor performance test degression,133025,,,,,,,,
1143113006,auto close-brace-insertion failure case with anonymous classes,1143195002,[typing] auto close-brace-insertion failure case with anonymous classes,133027,,,,,,,,
1143346520,Compiler accepts spurious semicolon in array initialiser,1143367037,[compiler] Compiler accepts spurious semicolon in array initialiser,133292,,,,,,,,
1142929523,IProblem ranges for deprecated method invocations should be minimal,1143398294,IProblem ranges for method invocations should be minimal,132677,,,,,,,,
1136980629,misleading error message (root cause not reported),1143440218,[compiler] misleading error message (root cause not reported),123476,,,,,,,,
1143439759,[hover] Missing @deprecated in hover if member is marked with annotation,1143441161,[hover] Missing @deprecated in Javadoc hover if member is marked with annotation,133345,1213606289,[hovering] Show Java 5 annotations in Missing @deprecated in Javadoc hover if member is marked with annotation,,,,,,
1143432510,"Null checking gives errors where they don't matter, and inconsistently.",1143441480,"[compiler][null] Null checking gives errors where they don't matter, and inconsistently.",133335,,,,,,,,
