update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1250794065,major,1251248854,normal,287254,,,,
1251200234,normal,1251252782,major,287592,1251271131,critical,,
1251361206,normal,1251456005,major,287833,,,,
1245067887,enhancement,1251792760,normal,280310,,,,
1252481293,critical,1252571338,normal,288939,,,,
1252661881,normal,1252896809,major,289228,,,,
1252557391,critical,1252928590,major,289057,,,,
1253523254,major,1253711352,normal,290018,,,,
1254140752,normal,1254142154,major,290730,,,,
1253697557,major,1254338659,normal,290281,,,,
1255092911,normal,1255341321,minor,291950,,,,
1256089749,normal,1256089785,trivial,292860,,,,
1256156112,normal,1256174272,major,292981,,,,
1256382071,major,1256383093,normal,293240,,,,
1256631558,normal,1256632374,minor,293428,,,,
1256635402,normal,1256802527,critical,293443,1257774348,major,,
1256908981,normal,1256909037,critical,293821,,,,
1258073472,enhancement,1258076001,minor,295040,,,,
1258340257,normal,1258340766,minor,295204,,,,
1259046029,normal,1259046899,major,295992,,,,
1259047742,normal,1259047852,major,295998,,,,
1259637385,normal,1259638134,minor,296552,,,,
1260844870,enhancement,1260866894,normal,297808,,,,
1261374101,normal,1261374394,minor,298292,,,,
1262281087,critical,1262300112,minor,298694,,,,
1262752985,normal,1262753601,trivial,298928,,,,
1262855306,minor,1262858727,normal,299044,,,,
1262177121,normal,1262922267,minor,298652,,,,
1256053112,normal,1264054324,major,292827,,,,
1264065166,normal,1264065204,major,300379,,,,
1264165264,normal,1264176031,major,300536,,,,
1264393867,normal,1264423807,major,300648,,,,
1264513382,normal,1264514953,minor,300901,,,,
1264518462,normal,1264519705,major,300916,,,,
1265324144,major,1265607476,normal,301917,,,,
1265608357,major,1265608527,normal,302123,,,,
1265094122,major,1266894648,normal,301530,,,,
1267008888,normal,1267009044,major,303785,,,,
1267024904,major,1267086472,normal,303814,,,,
1267107717,normal,1267107948,major,303966,,,,
1267127873,minor,1267149758,normal,303987,,,,
1267460883,normal,1267462443,critical,304277,,,,
1267539976,normal,1267541031,critical,304416,,,,
1267762132,normal,1267959726,minor,304792,,,,
1268173434,normal,1268173473,minor,305281,,,,
1258333395,minor,1268916364,normal,295200,1295873606,major,,
1269820439,normal,1269855201,minor,307337,,,,
1266487532,critical,1270023236,normal,303204,,,,
1262755833,normal,1270716858,minor,298934,,,,
1264657669,normal,1270728554,major,301113,,,,
1271671835,minor,1271729653,normal,309706,,,,
1271740003,normal,1271756932,enhancement,309787,1271813738,normal,,
1146215828,normal,1271900825,minor,139197,,,,
1272357066,normal,1272443989,trivial,310641,,,,
1272701878,normal,1272760851,minor,311283,,,,
1238758750,blocker,1272944807,normal,271160,,,,
1272967692,normal,1272981151,minor,311578,,,,
1273499280,normal,1273536981,major,312326,,,,
1271242583,normal,1274002575,enhancement,309169,1274087370,normal,,
1273801938,normal,1274085386,major,312867,,,,
1274273992,normal,1274274019,major,313604,,,,
1274670149,normal,1274670166,minor,314075,1274672477,normal,,
1274676632,normal,1274750850,critical,314094,1274850541,normal,,
1274775377,normal,1274775392,trivial,314278,,,,
1274972554,enhancement,1275007667,normal,314777,,,,
1274839858,normal,1275031278,minor,314407,,,,
1274797233,normal,1275474046,major,314354,,,,
1275617750,normal,1275618844,major,315732,,,,
1185981818,major,1275898503,normal,198592,,,,
1168324795,normal,1275901080,minor,169959,,,,
1165901631,trivial,1276158192,minor,167590,,,,
1276500407,normal,1276502164,minor,316756,,,,
1276671597,normal,1276671840,major,317039,,,,
1277286156,critical,1277287268,normal,317719,,,,
1277367712,normal,1277433627,minor,317829,,,,
1277464579,normal,1277466237,major,318020,,,,
1277489619,critical,1277890159,normal,318066,,,,
1278920107,normal,1278921071,trivial,319559,,,,
1278933610,normal,1278950463,blocker,319614,,,,
1279634268,normal,1279634407,major,320438,,,,
1280266153,normal,1280274246,major,321085,,,,
1278441856,normal,1280302498,major,319069,,,,
1280317287,minor,1280362645,normal,321157,,,,
1278035550,minor,1280374221,major,318667,1280398734,normal,,
1280793640,normal,1280794801,minor,321550,,,,
1280737983,normal,1280797286,minor,321512,,,,
1281021958,major,1281023523,critical,321926,,,,
1281349477,minor,1281371911,major,322154,,,,
1282038127,normal,1282045669,major,322914,,,,
1282648581,trivial,1282648726,normal,323524,,,,
1283283064,normal,1283284987,critical,324154,,,,
1283229849,minor,1283303795,normal,324072,,,,
1281116423,critical,1283497682,normal,322038,,,,
1284018481,normal,1284019608,major,324850,,,,
1284449945,normal,1284452804,minor,325250,,,,
1284699106,blocker,1284702128,major,325567,,,,
1284865796,enhancement,1284946970,normal,325694,,,,
1282111442,normal,1285580595,major,323012,,,,
1285667383,normal,1285667438,major,326434,,,,
1286472890,normal,1286472977,blocker,327289,,,,
1287622490,normal,1287622543,minor,328315,,,,
1178431943,minor,1287737637,enhancement,185682,1287741991,minor,,
1287668189,normal,1287741188,major,328400,,,,
1288074894,normal,1288077571,minor,328694,,,,
1288172300,major,1288172391,blocker,328846,1288173797,critical,,
1288103834,normal,1288173101,major,328775,,,,
1288233232,major,1288233379,critical,328910,,,,
1286336060,normal,1288346990,major,327079,,,,
1288683537,normal,1288687180,minor,329252,,,,
1288705472,normal,1288752767,major,329288,,,,
1288677690,minor,1288785722,normal,329248,,,,
1289039567,normal,1289183778,minor,329614,1289467329,normal,,
1289206940,major,1289212887,normal,329677,,,,
1273206820,normal,1289291254,major,312038,,,,
1282643619,normal,1289369275,major,323514,,,,
1289521522,normal,1289537639,trivial,330057,,,,
1289472028,enhancement,1289791338,normal,330018,,,,
1289545901,normal,1289792359,major,330081,,,,
1290596076,normal,1290596363,trivial,331039,,,,
1290985323,normal,1291004546,major,331294,,,,
1291110513,normal,1291117884,major,331446,,,,
1291309714,normal,1291338278,major,331734,,,,
1291726956,normal,1291777050,major,332071,,,,
1291706196,normal,1291777979,minor,332013,,,,
1292276651,normal,1292277567,minor,332489,1292293123,normal,,
1292392613,normal,1292393052,critical,332618,,,,
1292402382,normal,1292402662,major,332637,,,,
1292569507,normal,1292581861,major,332843,,,,
1293046840,major,1293050755,normal,333125,,,,
1293418680,minor,1293509155,normal,333228,,,,
1224060845,normal,1294806390,major,250958,,,,
1294888125,enhancement,1294970340,normal,334225,,,,
1295345788,blocker,1295348352,normal,334666,,,,
1295498919,minor,1295506148,normal,334870,,,,
1295573026,enhancement,1295607790,minor,334978,,,,
1295615292,normal,1295615317,minor,335045,,,,
1295826113,trivial,1295838418,normal,335147,,,,
1295927299,normal,1295927317,major,335284,,,,
1295938739,normal,1295938818,minor,335302,,,,
1296543874,normal,1296546657,enhancement,335953,1296557673,normal,,
1297076810,normal,1297076881,major,336542,1297257955,normal,,
1297078654,normal,1297079015,blocker,336544,,,,
1297409736,normal,1297763249,major,336934,,,,
1298627036,normal,1298627350,blocker,338234,,,,
1259468455,enhancement,1301453318,normal,296410,,,,
1301553733,normal,1301554593,trivial,341475,,,,
1302270377,enhancement,1302270890,normal,342330,,,,
1302272766,major,1302508102,normal,342332,,,,
1303379905,normal,1303434668,trivial,343571,,,,
1303965771,minor,1304032297,normal,344105,,,,
1234221615,normal,1304403726,critical,264301,,,,
1136204031,normal,,,122464,,,,
1136204976,normal,,,122465,,,,
1136482428,normal,,,122832,,,,
1136489056,normal,,,122838,,,,
1136557976,major,,,122966,,,,
1137773085,normal,,,124734,,,,
1137990004,trivial,,,124837,,,,
1137990885,trivial,,,124841,,,,
1137994519,normal,,,124844,,,,
1138032822,normal,,,124948,,,,
1138482890,normal,,,125635,,,,
1138621445,major,,,125726,,,,
1138625648,major,,,125737,,,,
1139324451,normal,,,126801,,,,
1139548474,normal,,,127245,,,,
1141030723,normal,,,129578,,,,
1141064253,normal,,,129696,,,,
1141744134,major,,,130810,,,,
1141901343,normal,,,131126,,,,
1142585459,normal,,,132340,,,,
1143017107,normal,,,132837,,,,
1143456531,normal,,,133391,,,,
1143559747,major,,,133741,,,,
1143649464,minor,,,133947,,,,
1143817393,normal,,,134332,,,,
1144134493,normal,,,134734,,,,
1144862395,normal,,,136498,,,,
1145277938,normal,,,137054,,,,
1145280732,normal,,,137058,,,,
1145371627,normal,,,137374,,,,
1146098882,critical,,,138842,,,,
1146162326,minor,,,139101,,,,
1146230693,normal,,,139284,,,,
1146233957,normal,,,139303,,,,
1146506286,minor,,,139644,,,,
1146592453,normal,,,139873,,,,
1146632182,normal,,,139916,,,,
1146750222,normal,,,140232,,,,
1147022239,critical,,,140521,,,,
1147175333,normal,,,140870,,,,
1148580332,normal,,,143872,,,,
1149058464,normal,,,144645,,,,
1149122331,trivial,,,144841,,,,
1150995335,minor,,,148321,,,,
1151003208,minor,,,148328,,,,
1152283385,normal,,,150051,,,,
1152721501,normal,,,150457,,,,
1154455213,normal,,,152534,,,,
1155900906,minor,,,154384,,,,
1156848296,normal,,,155564,,,,
1157629587,normal,,,156566,,,,
1158231909,normal,,,157350,,,,
1159809942,normal,,,159535,,,,
1161194209,normal,,,161492,,,,
1161850228,normal,,,162405,,,,
1163503577,normal,,,164501,,,,
1166104638,normal,,,168111,,,,
1166107637,normal,,,168121,,,,
1166143002,normal,,,168158,,,,
1166184786,normal,,,168244,,,,
1166185312,normal,,,168246,,,,
1166714591,normal,,,168904,,,,
1168960104,normal,,,170692,,,,
1169052954,minor,,,170843,,,,
1169816491,normal,,,171843,,,,
1171999299,normal,,,174904,,,,
1172539865,normal,,,175649,,,,
1172626365,normal,,,175794,,,,
1172782602,normal,,,176132,,,,
1173386746,normal,,,176775,,,,
1173488638,normal,,,176883,,,,
1173983737,normal,,,177683,,,,
1174070910,normal,,,177861,,,,
1174317357,normal,,,178138,,,,
1174475880,normal,,,178591,,,,
1174493274,normal,,,178670,,,,
1175533922,normal,,,180595,,,,
1176228442,normal,,,181869,,,,
1176464644,normal,,,182364,,,,
1176970137,normal,,,183194,,,,
1177404889,normal,,,183799,,,,
1177962601,normal,,,184816,,,,
1178016560,normal,,,184923,,,,
1178041387,normal,,,185010,,,,
1178191633,normal,,,185400,,,,
1178236833,normal,,,185492,,,,
1178286441,normal,,,185601,,,,
1178287856,normal,,,185610,,,,
1178303300,normal,,,185636,,,,
1178800265,normal,,,186427,,,,
1178810389,minor,,,186463,,,,
1179102894,normal,,,186740,,,,
1179244765,normal,,,187135,,,,
1179770675,normal,,,188185,,,,
1179874089,normal,,,188559,,,,
1179997124,normal,,,188935,,,,
1180450262,critical,,,189781,,,,
1180455871,normal,,,189799,,,,
1180607360,normal,,,190268,,,,
1180720822,normal,,,190612,,,,
1180725547,normal,,,190617,,,,
1181042719,major,,,191082,,,,
1181058218,normal,,,191127,,,,
1181113827,major,,,191247,,,,
1182422445,critical,,,193784,,,,
1184774044,normal,,,197050,,,,
1187203066,normal,,,200124,,,,
1188313248,normal,,,201479,,,,
1189095016,normal,,,202548,,,,
1189497390,normal,,,202919,,,,
1189498642,normal,,,202926,,,,
1189510291,normal,,,202956,,,,
1189607606,normal,,,203148,,,,
1189607638,normal,,,203150,,,,
1190138236,normal,,,203900,,,,
1190227795,normal,,,204056,,,,
1191347473,minor,,,205252,,,,
1192592322,normal,,,206591,,,,
1193275954,trivial,,,207408,,,,
1193340177,minor,,,207533,,,,
1193791724,normal,,,208186,,,,
1194969193,normal,,,209715,,,,
1195528827,major,,,210360,,,,
1197559675,normal,,,212939,,,,
1198081864,normal,,,213540,,,,
1198724526,normal,,,213917,,,,
1201548191,normal,,,216844,,,,
1201625596,normal,,,217002,,,,
1202303263,normal,,,218057,,,,
1204811383,normal,,,221725,,,,
1205954581,normal,,,223281,,,,
1206092758,normal,,,223497,,,,
1206728697,normal,,,224750,,,,
1206960614,normal,,,224943,,,,
1207104606,normal,,,225275,,,,
1207223328,normal,,,225611,,,,
1209028422,normal,,,228691,,,,
1209034317,normal,,,228713,,,,
1209645870,normal,,,229844,,,,
1210552540,minor,,,231496,,,,
1210569664,normal,,,231521,,,,
1211444549,normal,,,233459,,,,
1213925747,normal,,,237887,,,,
1214297733,normal,,,238260,,,,
1215645237,normal,,,240264,,,,
1218704544,normal,,,244178,,,,
1220018564,normal,,,245746,,,,
1220431640,normal,,,246089,,,,
1222076689,normal,,,248156,,,,
1222078792,normal,,,248163,,,,
1222086407,normal,,,248183,,,,
1224051600,normal,,,250926,,,,
1225574409,normal,,,253086,,,,
1225873469,normal,,,253915,,,,
1227288322,major,,,256184,,,,
1228201961,normal,,,257189,,,,
1229404058,normal,,,258914,,,,
1229404554,normal,,,258915,,,,
1229406392,normal,,,258917,,,,
1229576584,normal,,,259230,,,,
1229583954,normal,,,259248,,,,
1229584057,normal,,,259249,,,,
1229620766,normal,,,259324,,,,
1232420687,normal,,,261600,,,,
1232591303,minor,,,261969,,,,
1233139814,normal,,,262791,,,,
1233923234,normal,,,263985,,,,
1236272408,blocker,,,267279,,,,
1237010509,critical,,,268633,,,,
1237943352,normal,,,269934,,,,
1240044968,normal,,,272804,,,,
1241012588,normal,,,274396,,,,
1246959424,normal,,,282701,,,,
1249533925,normal,,,285838,,,,
1249829285,normal,,,286074,,,,
1250698410,blocker,,,287122,,,,
1250851986,normal,,,287323,,,,
1251200090,normal,,,287591,,,,
1251764150,normal,,,288211,,,,
1253527099,normal,,,290027,,,,
1253695747,blocker,,,290273,,,,
1254044272,major,,,290652,,,,
1254187581,trivial,,,290780,,,,
1254993722,critical,,,291772,,,,
1256875813,normal,,,293762,,,,
1257888159,normal,,,294835,,,,
1258692040,major,,,295700,,,,
1258997043,normal,,,295948,,,,
1260252677,major,,,297182,,,,
1260325586,trivial,,,297301,,,,
1265299747,normal,,,301894,,,,
1270084207,normal,,,307820,,,,
1270736023,normal,,,308555,,,,
1271697315,normal,,,309750,,,,
1273041116,normal,,,311709,,,,
1273667123,normal,,,312682,,,,
1274158633,normal,,,313324,,,,
1279448795,normal,,,320195,,,,
1279637207,normal,,,320441,,,,
1286421012,normal,,,327194,,,,
1289917020,blocker,,,330401,,,,
1293003312,normal,,,333087,,,,
1294321983,normal,,,333687,,,,
1295325491,normal,,,334619,,,,
1297093727,normal,,,336566,,,,
1298861286,normal,,,338370,,,,
1299030995,normal,,,338625,,,,
1300877178,major,,,340779,,,,
1301560829,normal,,,341494,,,,
1302518976,trivial,,,342470,,,,
1302601544,normal,,,342598,,,,
1303187263,normal,,,343255,,,,
1303259414,normal,,,343340,,,,
1303287528,normal,,,343418,,,,
1136131494,minor,,,122442,,,,
1136132769,minor,,,122444,,,,
1136201037,normal,,,122460,,,,
1136246610,major,,,122486,,,,
1136271526,normal,,,122506,,,,
1136351447,normal,,,122610,,,,
1136354535,normal,,,122615,,,,
1136354643,normal,,,122616,,,,
1136354759,normal,,,122617,,,,
1136377100,normal,,,122650,,,,
1136377451,normal,,,122653,,,,
1136451064,normal,,,122755,,,,
1136455283,critical,,,122763,,,,
1136457679,normal,,,122775,,,,
1136519976,normal,,,122880,,,,
1136520202,major,,,122881,,,,
1136521070,normal,,,122885,,,,
1136521530,blocker,,,122888,,,,
1136543192,normal,,,122929,,,,
1136566938,major,,,122983,,,,
1136571459,normal,,,122987,,,,
1136581734,normal,,,122995,,,,
1136596037,normal,,,122999,,,,
1136631951,minor,,,123005,,,,
1136664259,minor,,,123019,,,,
1136719622,normal,,,123031,,,,
1136771946,normal,,,123066,,,,
1136779021,normal,,,123078,,,,
1136821602,normal,,,123160,,,,
1136868367,normal,,,123223,,,,
1136869024,normal,,,123225,,,,
1136870097,normal,,,123226,,,,
1136907020,normal,,,123322,,,,
1136943929,normal,,,123390,,,,
1136947455,minor,,,123394,,,,
1136950967,normal,,,123399,,,,
1136971985,normal,,,123437,,,,
1136978982,normal,,,123470,,,,
1136980629,normal,,,123476,,,,
1136981290,normal,,,123479,,,,
1136998164,normal,,,123514,,,,
1136998975,normal,,,123518,,,,
1137000223,normal,,,123521,,,,
1137001375,major,,,123522,,,,
1137004344,normal,,,123529,,,,
1137026087,major,,,123557,,,,
1137066746,normal,,,123639,,,,
